anon_id,label,clase,split,texto
call_29a23dea3118,synthetic,1,train,"Hola Marina, llamo porque cambié de número de celular y quiero actualizarlo en mi cuenta para seguir recibiendo los mensajes del banco. Claro, mi nombre completo es Lucía Ferrer Montaño, ya no tengo acceso al número anterior, por eso necesito hacer el cambio. Sí, claro, mi número de referencia es... Por supuesto, ahí va. 7 7 1 2 0 4 5 9 no es con el 5 al final no con el 6 es 7 7 1 2 0 4 5 9 si ya no tengo acceso desde esta semana fue en septiembre sobre mi cuenta nómina plus aha si claro 7 7 1 2 0 4 5 9 no solo era eso muchas gracias buenas noches"
call_29e423c5b8aa,human,0,train,"Hola, buenos días. Con Rocio Anaya Castellano. Voy a hacer un pago. Es un pago pendiente. ¿Qué? 33 06 92 81. Sí. Quiero hacer un pago de 4200 después del 10 de septiembre. Sí. Sólo lo quiero pagar el 20 de septiembre. Es mi crédito verde. 33, 06, 92, 81. Sí. No, gracias."
call_29f2b21b3d8a,synthetic,1,train,"Buenas tardes Marina, le llamo porque hace dos semanas pedí una tarjeta nueva y aún no me ha llegado. Quisiera saber que pasó con el envío por favor. Claro, mi nombre es Ernesto Villalobos Prieto y mi número de referencia de cliente es 119-8-Giom 6630. ¿Casi Marina, es 119-8-Giom 6630 con cero al final? Claro Marina, la solicité por teléfono el día 19 de agosto, hace ya casi tres semanas. Me atendieron muy bien. Me confirmaron que la tarjeta iba a ser enviada a mi domicilio en Calle Naranjos 214, Colonia del Valle. Pero hasta hoy, que es 10 de septiembre, no he recibido nada. Espero que me puedan ayudar a aclarar qué pasó. Sí, por favor Marina, quedo atento a lo que pueda haber... Sí Marina, estoy aquí. Me puede decir qué encontró, por favor? Muchas gracias Marina por su atención y ayuda. Estaré pendiente de la respuesta. ¡Que tenga buena tarde!"
call_29fddbedd6a4,human,0,train,"Dígate que cambié mi línea de teléfono, mi número, y quiero actualizarnos para que no me sigan, para que me lleguen los mensajes del banco y todo. Sí, mira, mi nombre es Lucia Herrera Montaño. Sí, mira, 7712-Gion-0459. No, 7712-Gion-0459. 5, 9. Mira, no, ya no tengo acceso al anterior. El número anterior termina en 88, 34. 77, 72, 72, 0, 0, 4, 5, 9, ¿no? Oye, no te puedo dar el número nuevo, si mire, 55, 21, 90, 44, 77. No, sería todo. Gracias."
call_2a34be1bd407,human,0,train,"Hola, buenas tardes. Hice un pago el cual me apareció dos veces en el estado de cuenta. Adrián Cortés Lima. 4-4-70-8193. No. 4-4-70-8193. Sí, fue el 1 de septiembre por 2.600 pesos con la tarjeta. El crédito verde 4 4 7 0 8 1 9 3."
call_2cd6a0b37e59,synthetic,1,train,"Bueno, soy Rodrigo Anaya Castellanos, referencia 33069281, tengo un pago de 4200 pesos que vence el 10 de septiembre y no me va a alcanzar. Quisiera saber si puedo pagarlo el 20 de septiembre sin que me cobre encargos extra. Exacto, esa es mi crédito verde. 33069281. Gracias, adiós."
call_2d2c74bdeb7b,human,0,train,"Hola, qué tal? Oye, fíjate que tengo un cargo que no estoy reconociendo en mi tarjeta y quiero ver si me puedes ayudar con eso. Sí, a ver, mi nombre es Mario Solir Robledo y el número de clientes 831147. 88231147. Sí, fíjate que me llegó un mensaje el 28 de agosto por un cargo de 1.850 pesos y es una tienda que pues no yo no he ido entonces no reconozco si si este al número que tengo registrado y si es por esa cantidad no es sobre un cargo que no que no me reconocieron perdón que"
call_2d4374d86df7,synthetic,1,val,"Hola, buenos días Marina, mire, llamo porque metí una solicitud de crédito personal y quería saber si ya me la aprobaron. Sí, claro que sí, mi nombre es Daniela Ocampo Ríos y mi número de referencia es 66412075. No, disculpe, termina en 75. Es 66412075. Bueno, bueno, sigue ahí. Fue antes, la metí al 25 de agosto. No, disculpe, termina en 75. Es 66, 41, 20, 75. Bueno, bueno, sigue ahí. Fue antes. La metí al 25 de agosto. Es un crédito personal normal, señorita. De hecho, solicité 35,000 pesos. Bueno, bueno, sigue ahí. Sí, claro, es 66, 41, 20, 75. No, muchas gracias. Sería todo por hoy. Que tenga un buen día."
call_30c4f6565eec,synthetic,1,train,"Buenas noches Marina. Mire, le llamo porque desde hace tres meses me están cobrando un seguro de 189 pesos que yo no recuerdo haber contratado. Quisiera cancelarlo por favor. Sí, claro, mi nombre es Héctor Navarro Salcedo. El número de referencia de cliente es 2284. 5506. Ajá. Sí, así es, ese es mi número de referencia. El primer cargo lo noté en junio de este año y desde entonces lo han estado cobrando cada mes. Me aparece en mi cuenta principal ahí donde tengo mi nómina? No se preocupe, el monto ha sido exactamente 189 pesos cada mes, no ha cambiado. Es sobre mi cuenta nómina plus, ahí es donde veo el cargo cada mes? Sí claro, es 22, 84, 55, 06."
call_312805f2b67f,synthetic,1,train,"Buen día. Hace dos semanas pedí una tarjeta nueva y no me ha llegado. Quiero saber que pasó por favor. Sí, claro. Es 11. 98. 66. 30. No. Es 11. 98. 66. 30. No termina en uno. La pedí el 19 de agosto. Era para que la enviaran a mi domicilio. Calle en Aranjos 2. 14. Colonia del Valle. Es de la cuenta nómina plus, solo tengo esa. Si como no, es 11.98.66.30. No, gracias, buen día. Hasta luego."
call_3332ecee2806,human,0,train,"Hola, quiero saber cuánto debo y cuánto tengo que pagar. Habiera, habiera, habiera Peña. Es 90, 57, 38, 12. 90, 57, 38, 12. Sí. de la pérdida. En el que el control en el canal solamente quisiera saber cuánto debo y cuánto tengo que pagar y el último pago que hice fue de mil quinientos pesos el 12 de agosto. La terminación de mi tarjeta es 22 46 y crédito verde es 9 0 5 7 3 8"
call_349b9fddaff0,human,0,train,"Ernesto Villalobos quiero reportar una tarjeta que pedías de dos semanas y no me ha llevado. Ernesto Villalobos, proyecto 1-98-6630. Incorrecto. El correcto es 11986630. La pedí el 19 de agosto y no la he recibido. La pedí acá en Naranjos, en la colonia del Valle. Es lo mismo, número 214. Denomina."
call_34f4c668dbe8,human,0,train,"Hola, mi nombre es Quinda Navarro Calcedo. Lo que pasa es que me estoy haciendo un cargo que no reconozco y es de un seguro, entonces quisiera cancelarlo porque yo no lo contrate. Sí, es veintidós ochenta y cuatro cincuenta y cinco cero seis. No, señorita, está más. El cargo lo vi hace aproximadamente, bueno lo vi apenas ayer pero me lo están haciendo hace aproximadamente tres meses, es un cargo de 189 pesos. Desde hace tres, es que apenas lo vi ayer pero me están haciendo el cargo desde hace tres meses. No, señorita. 22 84 55 0 6. Y si era también, checar por qué mi tarjeta no ha llegado. La pedí hace dos semanas y me la tenían que enviar a mi domicilio. Pero señorita, todavía no. ¿Por qué me cuerdas? No, pues eso señorita. Gracias."
call_35966c559fcc,human,0,train,"Hola, buen día. Lo estoy llamando porque estoy regresando mi estado de cuenta y estoy viendo un cargo doble. Adrián Cortés Lima, muy bien. 44718193. Al final es 9.3. Bueno, lo noté ahora el día 7 que recibí el estado de cuenta del periodo pasado. El cargo es del 1 de septiembre por 2600 y aparece dos veces del mismo comercio. correcto. Es en la nómina."
call_36640e327eaf,human,0,train,"Me están cobrando un seguro que no recuerdo haber contratado y quiero cancelarlo. Hilda Navarro Salcedo 2284-5506. No. 2284-5506. Lo noté hace tres meses y el primer cargo fue en junio. 189 pesos. Creito verde. 2284-5506. Sí, nada más, gracias. Igualmente."
call_36d72e4b1aef,synthetic,1,val,"Buenas tardes, habla Javier Peña. Mire, hablo porque quiero saber cuánto debo. Y para cuándo tengo que realizar mi pago, por favor. Sí, claro, mi número de referencia es el 90573812. No, disculpe, los últimos dígitos están mal. Es 3812. 90573812. Mire, no estoy muy seguro de los nombres de los productos, pero es para la tarjeta que termina en 2246. De acuerdo. Espero. Sí, aquí sigo. A ver, se lo repito de nuevo. Es el 9 0 5 7 son 3 8 1 2. Sí, así es. Me podría decir entonces cuánto debo y cuándo tengo que pagar por favor. No, sería todo de mi parte. Muchas gracias por su atención y que tenga buena tarde."
call_373750027ccd,synthetic,1,train,"Hola Marina, ¿qué tal? Oye, marqué porque pedí una tarjeta nueva hace como dos semanas y pues no ha llegado. Quería saber si pueden checar qué pasó o si hay algún detalle con el envío. Gracias. Sí, ahí lo tengo. Es el 1198-Gion6630. Ajá. No, casi, pero es 660 al final. O sea, 1198-Gion6630. Sí, lo hice por la app el 19 de agosto. Todo fue digital, solo me pedía confirmar la dirección y ya, nunca apareció aviso de que hubiera problema. Solo decía que la tarjeta estaba en proceso y de ahí, nada más. Fue justo cuando terminé el trámite, el 19. Ese día me salió la confirmación de que la solicitud estaba hecha. Es sobre la denomina plus. La otra ni la he usado. Ajá. Claro. Sí, claro. Exacto, así mero. 1198 Guion 6630. No, con eso está perfecto. Muchísimas gracias que tenga buen día."
call_374f870c8124,synthetic,1,train,"Hola, si que tal? Oye solo quiero saber cuanto debo ahorita y para cuando es el pago. Si, mi nombre es Javier Peñaldrete. El número de referencia es 9, 0, 5, 7, cuantos 38, 12. Ajá. Sí, claro, quieres... No, mi referencia termina en 12, o sea, 9, 0, 5, 7, 38, 12. Es por la denomina todo desde ahí. Ajá. Sí. Va, gracias. Bueno, bueno."
call_37e63dcc8185,synthetic,1,train,"Hola Marina, oye pues hablo porque me metí a mi aplicación y vi un cargo super raro que yo no hice, o sea de plano no lo reconozco para nada y quería ver si me pueden ayudar a checar qué onda con eso porque pues no fui yo. Qué flojera con tanto dato, pero a ver me llamo Mariana Solis Robledo. Mi número de referencia es 88, 23, 11, 47 y mi tarjeto termina en 55, 10. No, o sea casi pero no es 88, 23 ni 11, 47. Al final es 47, no 45. Sí, exacto ese mero. Sí de nada. Tú me dices con la tarjeta que termina en 5510. O sea, el cargo es de $1,850 pesos, del 28 de agosto. Y de verdad que es en una tienda que en mi vida he visto no sé ni que sea."
call_387c5493a07f,synthetic,1,train,"Sí, está bien. Mire, revisando mis estados de cuenta veo un cargo mensual de 189 pesos por un seguro que no recuerdo haber contratado. Quisiera que me ayudara a cancelarlo. Mi nombre es Héctor Navarro Salcedo y mi número de referencia es 2284-5506. No es 2284-5506. Por favor. Sí, el cargo empezó hace tres meses, en junio. No recuerdo haber autorizado ese seguro y me sigue llegando ese cobro mensual de 189 pesos. No he hecho ningún cambio en mis productos bancarios. Es sobre mi cuenta Nomina Plus. Quisiera cancelar ese seguro, por favor. 2284-5506. No, gracias, eso es todo por ahora. Buen día."
call_39880aff21ed,synthetic,1,train,"Hola, ¿qué tal Marina? Pues mira, te cuento, lo que pasa es que pedí una reposición de mi tarjeta, ya tiene como dos semanas. Fue por el 19 de agosto, si mal no recuerdo, y pues de plano no me ha llegado nada a mi casa. Quería ver qué onda, o sea, si se perdió, ¿qué pasó? Porque ya se tardó bastante. Sí, claro, mi nombre es Ernesto Villalobos Prieto. Y el número de referencia que me pides es el 11986630. No, perdón, te lo di mal o me escuchaste mal, el final es 3-0. O sea, es 1-1-9-8-6-3-0, no 4-0. Pues mira, la neta la pedí por la aplicación porque qué flojera ir a pararse a una sucursal con las filas que se hacen, ya sabes. El chiste es que fue el 19 de agosto, me acuerdo bien porque era lunes y andaba con mil cosas en la oficina. En la pantalla me salió que ya estaba todo listo y que me la mandaban a mi casa, en la calle Naranjos 214 de la colonia del Valle. pero no me llegó ningún correo con número de guía ni nada de eso por eso se me ha cerrado que ya pasó tanto tiempo y no más no aparece Sí, exacto, justo esa es la dirección naranjos 214 Colonia del Valle. Es la de mi cuenta nómina plus, sí, es Amera. Sí, esa. No, sería todo, muchas gracias por la ayuda Marina. Hasta luego."
call_3adbf4ac0f30,human,0,train,"Buenos días, señorita. Mire, solicitar una tarjeta nueva hace dos semanas y no me ha llegado el plástico. Quiero saber qué sucedió. Mucho gusto. Ernesto Villalobos Prieto. 11.90. A ver, se lo repito, dígito por dígito. 11.986630. No, señorita. Corrijo. 1 1 9 8 6 6 6 3 0. Miren, yo la pedí, lo único que tengo es que la pedí el 19 de agosto y con la dirección, en mi dirección, es Calle Naranjos 200, Calle Naranjos 214 Colonia del Valle. Sí, señorita, fue el 19 de agosto de este año. 8863, así es, señorita. Igualmente."
call_3b1bf9fab29d,human,0,train,"Hice un pago y me cobraron dos veces, me apareció dos veces en el estado de cuenta. Adriana Cortés Lima. 447 08193. 447 08193. Uno de septiembre, cuando realice el cargo. Crédito verde. 447 08193. Nada más, gracias."
call_3b9afdd4a2df,human,0,val,"Hola, soy Javier Apeña Lvete, pago de 1500 pesos el 12 de agosto. 0573812, 0573812. Que me cobrao dos veces. Nada más quiero saber cuánto debo y cuánto tengo que pagar. ¿Y que los cargados? 9, 057, 057. Sí, es el correcto. Bueno, nos vemos."
call_3ca96b2dd5c4,human,0,train,"No, yo gusto hablar, Rodrigo Vanallá. Una vez, si, estoy viendo que esta fue mi tarjeta de crédito, vencé el 10 de septiembre, pero quería pedir una extensión, porque de verdad no la voy a armar para esa fecha. Si es 3, 3, 0, 6, 9, 2, 82. No, 81, no. No, pues estoy viendo que ahorita faltan, ¿qué? ¿Cuánto faltan 2 días? y no tengo el dinero, dice que no es de 4.000 pesos, no me dan las cuantas ahorita con el trabajo y que no me han pagado el chimaco de entrada a la primaria, es la tarjeta de crédito, 7.039281, correcto. Me han pagado el 20 de septiembre, pero entre 10 a 20 es el mecha de pago total. Entonces me tienen que confirmarlo. Si ven el 10 de septiembre, que pasa si ese día no me ha llegado una confirmación y ya tengo que pagar. Va, muchas gracias."
call_3cd08cbaf55c,synthetic,1,train,"Hola, buenas tardes. Mire, le llamo porque acabo de cambiar mi número de celular y quiero actualizarlo en mi cuenta para que los mensajes y notificaciones del banco me sigan llegando sin problema. Le puedo dar mis datos? Sí, gracias. Por supuesto, mi número de referencia es 7-7-12-Gion-04-59. Sí, correcto. 7-7-12-Gion-04-59. Ya no tengo acceso a ese número de hecho lo di de baja porque era de un plan que ya no renové por eso estoy haciendo el cambio porque ya no puedo recibir ningún mensaje ahí el número que termina en 88 30 no se preocupe adelante si claro es 7 7 12 guión 0 459 no muchas gracias buenas tardes"
call_3d69be34ef44,human,0,train,"Miren, y se, pedió una tarjeta nueva hace dos meses y no ha llegado. Quería saber qué pasó. Con esto, Villalobos Prieto, 11.9866.30. Es 11986630. Lo único que le puedo comentar es que la pedí el 19 de agosto, señorita. La nómina plus 1111 986630."
call_3f3ac4984431,human,0,train,"Buenos días. Miren, tengo el problema de, problemas de pago porque tengo, no me va a alcanzar para, para, para pagarlo a tiempo y quiero saber si puedo pagar unos días después sin que me cobren. De más, soy Rodrigo Anaya Castellanos. Lo que sí es, 3306-9281, se lo confirmo. 3, 3, 0, 6, 9, 2, 8, miren, este, el pago pendiente es de 4,200 pesos y el vencimiento es el 10 de septiembre y quiero pagar hasta el 20 de septiembre si es posible. Si, no, pues es de mi tarjeta de crédito, crédito verde señorita, permita. Es el 33069280."
call_415d987a1504,synthetic,1,train,"Oye, es que hice un pago y me apagé dos veces en el estado de cuenta. Adriana Cortes Lima. Es el 44,70, 81,93. No es 44,70, 81,93. Pue un pago de 2.600 pesos. El primero de septiembre y me sale repetido. ¿Es mi cuenta normal? Sí. Es el 44,70, 81,93. Sí, exacto."
